zoneid,year,ward_code,total_pop,chinese_ethnic_count,chinese_ethnic_pct,asia_born_count,asia_born_pct,asia_born_pct_is_proxy,pop_16_74,econ_active_rate,unemployment_rate,self_employment_rate,total_hh_spaces,owner_occ_rate,council_rent_rate,private_rent_rate,overcrowd_rate,overcrowd_severe_rate,no_bath_wc_rate,no_car_rate
00BNFP0013,2001,00BNFP,316,0,0.0,6,1.9,True,252,61.9,0.0,4.76,132,88.64,2.27,9.09,0.0,0.0,4.51,25.93
00BNFP0014,2001,00BNFP,218,0,0.0,3,1.38,True,171,61.99,3.51,3.51,113,53.98,0.0,12.39,0.0,0.0,3.67,49.58
00BNFP0015,2001,00BNFP,190,0,0.0,18,9.47,True,139,43.88,6.47,6.47,90,21.11,63.33,12.22,3.45,0.0,0.0,57.47
00BNFP0016,2001,00BNFP,274,0,0.0,11,4.01,True,158,69.62,3.8,8.86,116,71.55,5.17,3.45,0.0,0.0,5.04,37.93
00BNFP0017,2001,00BNFP,288,0,0.0,6,2.08,True,207,69.57,4.35,2.9,136,89.71,2.21,8.09,0.0,0.0,8.63,27.82
00BNFP0018,2001,00BNFP,194,0,0.0,9,4.64,True,147,57.14,4.08,2.04,119,25.21,38.66,25.21,2.63,0.0,5.17,60.18
00BNFP0019,2001,00BNFP,317,3,0.95,8,2.52,True,210,69.05,4.29,5.71,141,77.3,2.84,17.73,2.13,0.0,15.2,40.29
00BNFP0020,2001,00BNFP,397,0,0.0,32,8.06,True,236,63.98,6.78,9.75,139,89.21,0.0,10.79,2.22,0.0,10.37,29.71
00BNFP0021,2001,00BNFP,237,6,2.53,27,11.39,True,150,44.67,4.0,5.33,129,44.96,4.65,6.98,4.69,2.34,4.58,53.85
00BNFP0022,2001,00BNFP,277,0,0.0,12,4.33,True,216,73.15,4.17,6.94,123,86.18,0.0,13.82,0.0,0.0,9.76,27.42
00BNFP0023,2001,00BNFP,297,3,1.01,31,10.44,True,234,57.69,5.56,3.85,135,53.33,7.41,31.11,4.23,2.11,14.96,41.48
00BNFP0024,2001,00BNFP,263,0,0.0,3,1.14,True,197,62.94,1.52,17.26,122,63.93,2.46,28.69,0.0,0.0,7.63,28.93
00BNFP0025,2001,00BNFP,310,0,0.0,27,8.71,True,228,62.72,2.63,7.46,123,83.74,0.0,13.82,4.62,2.31,12.03,31.15
00BNFP0026,2001,00BNFP,199,0,0.0,15,7.54,True,169,60.95,9.47,1.78,125,34.4,4.8,42.4,2.42,0.0,13.39,55.46
00BNFP0027,2001,00BNFP,239,0,0.0,12,5.02,True,189,54.5,4.76,4.76,135,31.85,11.11,28.89,0.0,0.0,5.47,63.43
00BNFP0028,2001,00BNFP,347,0,0.0,28,8.07,True,238,65.55,2.52,4.62,124,86.29,3.23,10.48,2.38,0.0,15.08,19.84
00BNFP0029,2001,00BNFP,163,0,0.0,15,9.2,True,110,44.55,5.45,5.45,90,18.89,4.44,28.89,3.16,3.16,7.0,59.18
00BNFP0030,2001,00BNFP,223,0,0.0,24,10.76,True,164,61.59,5.49,3.66,128,67.97,2.34,23.44,0.0,0.0,16.79,46.92
00BNFP0031,2001,00BNFP,362,0,0.0,31,8.56,True,268,60.82,2.61,1.87,127,59.84,5.51,25.2,4.65,2.33,20.33,44.8
00BNFP0032,2001,00BNFP,209,0,0.0,17,8.13,True,188,62.77,6.38,7.98,115,33.04,5.22,52.17,0.0,0.0,13.49,50.79
00BNFP0033,2001,00BNFP,305,0,0.0,45,14.75,True,201,56.22,9.45,5.97,112,51.79,16.96,27.68,4.55,0.0,19.05,49.57
00BNFP0034,2001,00BNFP,325,0,0.0,35,10.77,True,202,58.91,8.91,7.43,117,64.1,10.26,20.51,2.61,0.0,18.64,46.85
00BNFP0035,2001,00BNFP,352,3,0.85,66,18.75,True,213,50.23,9.39,4.69,103,29.13,2.91,15.53,0.0,0.0,9.18,47.0
00BNFP0036,2001,00BNFP,319,0,0.0,70,21.94,True,239,56.49,8.79,7.95,116,56.9,7.76,35.34,5.13,2.56,13.68,38.66
00BNFP0037,2001,00BNFP,309,3,0.97,46,14.89,True,208,49.52,3.37,5.29,119,47.9,6.72,40.34,2.46,2.46,16.52,52.5
00BNFP0038,2001,00BNFP,290,0,0.0,52,17.93,True,191,42.93,4.71,6.81,126,23.81,2.38,23.81,6.77,2.26,4.88,62.79
00BNFP0039,2001,00BNFP,155,3,1.94,4,2.58,True,86,36.05,3.49,3.49,126,7.14,15.87,21.43,2.52,2.52,8.11,76.92
00BNFP0040,2001,00BNFP,365,0,0.0,57,15.62,True,238,59.66,9.24,7.14,133,67.67,2.26,25.56,5.8,2.17,12.03,47.01
00BNFQ0001,2001,00BNFQ,293,8,2.73,28,9.56,True,195,62.56,4.62,5.13,114,66.67,2.63,30.7,5.04,2.52,14.75,26.5
00BNFQ0002,2001,00BNFQ,244,3,1.23,15,6.15,True,187,79.14,4.81,18.18,131,66.41,0.0,25.95,0.0,0.0,2.26,22.73
00BNFQ0003,2001,00BNFQ,336,3,0.89,13,3.87,True,267,75.66,2.25,13.86,129,63.57,0.0,36.43,2.4,2.4,5.56,13.18
00BNFQ0004,2001,00BNFQ,338,3,0.89,15,4.44,True,277,86.28,3.61,11.91,144,56.25,2.08,41.67,0.0,0.0,6.38,20.57
00BNFQ0005,2001,00BNFQ,282,0,0.0,8,2.84,True,221,83.71,4.07,9.95,139,52.52,6.47,26.62,0.0,0.0,17.48,23.74
00BNFQ0006,2001,00BNFQ,317,0,0.0,32,10.09,True,240,63.75,2.5,7.5,122,90.16,2.46,7.38,2.34,0.0,2.36,11.97
00BNFQ0007,2001,00BNFQ,178,0,0.0,9,5.06,True,171,77.19,0.0,11.7,113,59.29,2.65,32.74,0.0,0.0,13.79,23.73
00BNFQ0008,2001,00BNFQ,206,0,0.0,9,4.37,True,159,56.6,3.77,11.32,128,44.53,4.69,14.84,0.0,0.0,8.96,44.62
00BNFQ0009,2001,00BNFQ,323,0,0.0,20,6.19,True,212,62.74,6.13,7.08,122,27.05,59.02,13.93,3.42,0.0,0.0,41.03
00BNFQ0010,2001,00BNFQ,224,0,0.0,3,1.34,True,167,72.46,2.99,7.78,141,21.99,4.26,62.41,2.94,2.94,2.86,42.86
00BNFQ0011,2001,00BNFQ,298,0,0.0,9,3.02,True,217,67.74,1.38,10.6,119,88.24,2.52,9.24,0.0,0.0,4.92,16.8
00BNFQ0012,2001,00BNFQ,263,3,1.14,15,5.7,True,171,69.01,3.51,10.53,123,86.99,4.88,8.13,0.0,0.0,2.48,26.72
00BNFQ0013,2001,00BNFQ,261,0,0.0,10,3.83,True,194,77.32,4.64,9.28,123,74.8,2.44,22.76,0.0,0.0,9.68,20.49
00BNFQ0014,2001,00BNFQ,303,3,0.99,15,4.95,True,199,68.84,1.51,13.07,128,92.19,0.0,7.81,0.0,0.0,2.44,18.4
00BNFQ0015,2001,00BNFQ,267,0,0.0,3,1.12,True,204,53.43,2.94,4.9,126,42.06,47.62,10.32,0.0,0.0,2.63,38.4
00BNFQ0016,2001,00BNFQ,361,3,0.83,21,5.82,True,306,54.25,1.96,7.52,103,78.64,5.83,15.53,2.75,2.75,5.77,15.53
00BNFQ0017,2001,00BNFQ,229,0,0.0,13,5.68,True,170,77.65,1.76,8.24,138,27.54,2.17,52.9,0.0,0.0,10.07,47.14
00BNFQ0018,2001,00BNFQ,351,0,0.0,15,4.27,True,261,79.31,0.0,9.58,133,75.94,0.0,24.06,0.0,0.0,10.37,12.5
00BNFQ0019,2001,00BNFQ,289,3,1.04,6,2.08,True,231,86.15,1.3,6.93,138,42.75,0.0,55.07,0.0,0.0,13.97,36.23
00BNFQ0020,2001,00BNFQ,277,8,2.89,9,3.25,True,247,85.83,1.21,10.53,148,56.76,2.03,35.81,2.1,2.1,15.48,17.11
00BNFQ0021,2001,00BNFQ,319,0,0.0,11,3.45,True,234,70.94,1.28,14.53,129,81.4,9.3,9.3,2.27,0.0,9.45,19.38
00BNFQ0022,2001,00BNFQ,315,0,0.0,7,2.22,True,254,85.43,3.54,8.27,118,78.81,0.0,21.19,0.0,0.0,7.38,5.26
00BNFQ0023,2001,00BNFQ,220,3,1.36,3,1.36,True,176,68.75,3.41,7.95,131,50.38,4.58,19.85,2.33,0.0,13.43,33.87
00BNFQ0024,2001,00BNFQ,235,0,0.0,8,3.4,True,143,79.02,0.0,13.29,118,89.83,0.0,10.17,2.46,0.0,2.52,7.14
00BNFQ0025,2001,00BNFQ,302,0,0.0,6,1.99,True,240,77.5,2.5,6.25,135,69.63,2.22,25.93,4.23,2.11,10.56,20.74
00BNFQ0026,2001,00BNFQ,219,6,2.74,6,2.74,True,176,73.3,1.7,7.95,131,58.02,6.11,31.3,2.36,0.0,8.73,28.8
00BNFQ0027,2001,00BNFQ,234,0,0.0,3,1.28,True,220,79.55,1.36,8.64,136,64.71,4.41,25.74,0.0,0.0,17.05,25.98
00BNFQ0028,2001,00BNFQ,228,0,0.0,3,1.32,True,196,81.63,1.53,6.12,134,54.48,2.24,41.04,0.0,0.0,10.14,26.81
00BNFQ0029,2001,00BNFQ,232,0,0.0,7,3.02,True,188,74.47,3.72,9.57,113,50.44,23.01,26.55,0.0,0.0,9.92,29.82
00BNFQ0030,2001,00BNFQ,246,0,0.0,10,4.07,True,186,57.53,0.0,9.14,126,59.52,4.76,7.94,0.0,0.0,6.98,30.23
00BNFQ0031,2001,00BNFQ,323,3,0.93,14,4.33,True,258,79.07,1.16,6.98,135,80.0,2.22,17.78,0.0,0.0,4.38,12.77
00BNFQ0032,2001,00BNFQ,340,3,0.88,10,2.94,True,234,74.36,0.0,14.96,121,90.08,0.0,9.92,2.4,0.0,2.46,12.2
00BNFQ0033,2001,00BNFQ,302,0,0.0,17,5.63,True,180,73.89,1.67,6.11,120,93.33,2.5,4.17,0.0,0.0,6.09,14.88
00BNFQ0034,2001,00BNFQ,267,3,1.12,8,3.0,True,209,89.95,4.31,13.88,127,69.29,2.36,28.35,0.0,0.0,8.26,22.05
00BNFQ0035,2001,00BNFQ,338,0,0.0,15,4.44,True,244,74.18,1.23,9.84,136,94.85,0.0,5.15,0.0,0.0,14.69,16.44
00BNFQ0036,2001,00BNFQ,302,8,2.65,13,4.3,True,196,69.39,1.53,7.14,132,79.55,0.0,18.18,0.0,0.0,6.47,26.15
00BNFQ0037,2001,00BNFQ,369,6,1.63,12,3.25,True,327,63.3,1.83,8.87,99,78.79,0.0,21.21,0.0,0.0,0.0,10.0
00BNFQ0038,2001,00BNFQ,293,6,2.05,18,6.14,True,238,64.29,1.26,9.24,131,69.47,9.16,12.98,0.0,0.0,6.4,25.19
00BNFQ0039,2001,00BNFQ,299,3,1.0,6,2.01,True,204,79.9,1.47,8.33,113,97.35,0.0,2.65,0.0,0.0,0.0,12.61
00BNFQ0040,2001,00BNFQ,301,0,0.0,0,0.0,True,177,72.88,1.69,16.95,104,74.04,0.0,13.46,0.0,0.0,0.0,17.0
00BNFQ0041,2001,00BNFQ,274,0,0.0,21,7.66,True,205,63.9,4.39,5.85,115,70.43,0.0,29.57,0.0,0.0,11.63,32.5
00BNFQ0042,2001,00BNFQ,355,0,0.0,15,4.23,True,263,68.44,1.14,15.21,121,90.08,4.96,4.96,2.65,0.0,0.0,11.4
00BNFQ0043,2001,00BNFQ,279,9,3.23,26,9.32,True,211,64.93,1.42,12.8,105,84.76,0.0,15.24,5.66,0.0,11.21,14.15
00BNFQ0044,2001,00BNFQ,344,0,0.0,23,6.69,True,210,66.67,0.0,11.43,114,94.74,0.0,5.26,5.0,2.5,2.56,13.79
00BNFQ0045,2001,00BNFQ,324,0,0.0,35,10.8,True,217,67.74,2.76,5.53,132,82.58,0.0,15.15,0.0,0.0,7.58,27.41
00BNFQ0046,2001,00BNFQ,310,0,0.0,26,8.39,True,197,64.97,0.0,10.15,116,83.62,7.76,8.62,5.17,0.0,6.84,15.79
00BNFQ0047,2001,00BNFQ,226,4,1.77,25,11.06,True,166,59.04,1.81,2.41,109,55.96,0.0,9.17,0.0,0.0,10.34,35.92
00BNFQ0048,2001,00BNFQ,305,3,0.98,29,9.51,True,209,63.64,5.74,4.78,109,88.07,0.0,11.93,7.56,2.52,12.07,23.21
00BNFQ0049,2001,00BNFQ,340,6,1.76,30,8.82,True,244,72.95,1.23,7.38,130,86.92,4.62,8.46,2.27,0.0,2.46,20.16
00BNFQ0050,2001,00BNFQ,302,0,0.0,32,10.6,True,227,65.2,1.32,10.57,112,77.68,0.0,22.32,0.0,0.0,10.62,10.62
00BNFR0001,2001,00BNFR,298,3,1.01,16,5.37,True,202,49.01,7.43,4.95,123,36.59,52.85,8.13,7.32,2.44,5.04,44.64
00BNFR0002,2001,00BNFR,231,3,1.3,18,7.79,True,176,65.91,10.23,0.0,131,7.63,14.5,67.18,3.25,3.25,6.56,71.77
00BNFR0003,2001,00BNFR,304,10,3.29,41,13.49,True,222,73.42,0.0,8.56,119,72.27,2.52,25.21,5.22,2.61,0.0,13.33
00BNFR0004,2001,00BNFR,300,0,0.0,19,6.33,True,179,41.34,3.91,3.35,113,13.27,63.72,13.27,11.61,2.68,7.96,64.35
00BNFR0005,2001,00BNFR,325,4,1.23,36,11.08,True,274,67.88,9.49,6.93,176,24.43,15.34,49.43,1.69,0.0,21.84,52.35
00BNFR0006,2001,00BNFR,437,12,2.75,17,3.89,True,277,44.4,7.94,1.08,153,18.3,66.01,7.19,5.62,0.0,0.0,46.71
00BNFR0007,2001,00BNFR,478,7,1.46,21,4.39,True,267,41.2,8.61,0.0,154,6.49,81.82,11.69,8.23,1.9,1.85,57.59
00BNFR0008,2001,00BNFR,492,0,0.0,19,3.86,True,309,50.49,9.06,2.59,160,26.25,65.0,8.75,9.04,5.42,5.52,46.34
00BNFR0009,2001,00BNFR,244,5,2.05,32,13.11,True,186,40.86,5.91,2.15,106,32.08,29.25,35.85,15.32,7.21,26.67,57.58
00BNFR0010,2001,00BNFR,195,0,0.0,12,6.15,True,129,43.41,10.08,2.33,111,23.42,68.47,8.11,5.45,0.0,5.45,67.54
00BNFR0011,2001,00BNFR,237,3,1.27,25,10.55,True,172,42.44,3.49,6.98,110,31.82,47.27,20.91,2.8,0.0,5.31,51.43
00BNFR0012,2001,00BNFR,2304,34,1.48,87,3.78,True,2271,22.15,0.4,0.13,116,18.1,9.48,64.66,2.61,0.0,12.71,50.96
00BNFR0013,2001,00BNFR,301,0,0.0,32,10.63,True,229,73.36,7.86,8.73,111,52.25,10.81,34.23,5.31,0.0,14.29,31.9
00BNFR0014,2001,00BNFR,285,0,0.0,27,9.47,True,183,52.46,3.28,7.65,123,29.27,17.07,11.38,4.96,0.0,2.54,31.2
00BNFR0015,2001,00BNFR,174,0,0.0,3,1.72,True,154,61.04,1.95,6.49,94,60.64,3.19,26.6,0.0,0.0,27.08,49.46
00BNFR0016,2001,00BNFR,304,0,0.0,11,3.62,True,220,53.64,9.55,1.36,123,34.96,47.15,15.45,3.28,0.0,9.84,53.45
00BNFR0017,2001,00BNFR,303,3,0.99,8,2.64,True,205,60.49,7.8,4.39,128,53.12,31.25,13.28,2.48,0.0,15.04,48.41
00BNFR0018,2001,00BNFR,555,8,1.44,56,10.09,True,423,50.59,2.84,3.07,131,63.36,24.43,12.21,4.48,0.0,5.15,28.36
00BNFR0019,2001,00BNFR,213,3,1.41,13,6.1,True,140,44.29,0.0,5.0,101,17.82,74.26,7.92,2.75,0.0,2.97,57.94
00BNFR0020,2001,00BNFR,270,0,0.0,41,15.19,True,191,60.73,7.85,6.81,133,21.05,2.26,45.86,2.27,2.27,13.28,53.38
00BNFR0021,2001,00BNFR,367,0,0.0,81,22.07,True,275,56.73,4.36,12.73,122,74.59,4.92,18.03,0.0,0.0,6.56,25.0
00BNFR0022,2001,00BNFR,294,6,2.04,18,6.12,True,245,55.51,7.76,3.67,129,45.74,27.13,23.26,2.44,0.0,19.2,43.65
00BNFR0023,2001,00BNFR,435,6,1.38,111,25.52,True,294,49.66,1.36,11.22,124,60.48,4.84,34.68,7.81,2.34,11.03,19.42
00BNFR0024,2001,00BNFR,374,0,0.0,24,6.42,True,229,48.47,7.42,1.31,140,21.43,66.43,7.86,3.68,0.0,2.21,49.28
00BNFR0025,2001,00BNFR,271,0,0.0,24,8.86,True,195,45.13,14.36,0.0,125,19.2,38.4,15.2,2.36,0.0,2.26,58.91
00BNFR0026,2001,00BNFR,365,11,3.01,69,18.9,True,259,59.46,3.09,11.58,128,57.03,2.34,35.94,2.44,0.0,4.62,14.05
00BNFR0027,2001,00BNFR,204,0,0.0,13,6.37,True,150,44.0,5.33,0.0,113,13.27,76.99,7.08,4.92,2.46,0.0,64.8
00BNFR0028,2001,00BNFR,222,0,0.0,26,11.71,True,194,61.34,8.76,12.37,134,23.13,14.93,47.01,0.0,0.0,10.71,47.73
00BNFR0029,2001,00BNFR,322,0,0.0,19,5.9,True,221,54.3,8.14,3.17,133,30.08,60.9,9.02,0.0,0.0,7.41,52.52
00BNFR0030,2001,00BNFR,267,6,2.25,18,6.74,True,201,49.25,2.99,2.99,131,30.53,54.2,15.27,0.0,0.0,2.4,52.24
00BNFR0031,2001,00BNFR,318,0,0.0,41,12.89,True,242,57.44,3.72,9.92,128,57.81,19.53,22.66,2.4,2.4,6.72,33.33
00BNFR0032,2001,00BNFR,348,11,3.16,36,10.34,True,300,28.33,3.0,2.0,115,16.52,13.91,59.13,5.45,2.73,8.57,52.68
00BNFR0033,2001,00BNFR,258,0,0.0,10,3.88,True,186,51.08,8.6,3.23,128,28.91,58.59,10.16,0.0,0.0,2.36,54.33
00BNFR0034,2001,00BNFR,534,8,1.5,12,2.25,True,488,32.99,1.23,0.61,128,12.5,2.34,85.16,2.36,0.0,6.72,51.61
00BNFR0035,2001,00BNFR,305,0,0.0,43,14.1,True,241,75.52,1.24,13.69,118,86.44,0.0,13.56,3.36,0.0,2.65,11.61
00BNFR0036,2001,00BNFR,510,4,0.78,9,1.76,True,498,29.72,1.2,0.6,119,10.08,2.52,87.39,2.4,0.0,5.0,55.17
00BNFR0037,2001,00BNFR,197,0,0.0,8,4.06,True,166,51.2,7.23,1.81,114,14.91,69.3,13.16,2.61,2.61,0.0,57.52
00BNFR0038,2001,00BNFR,276,7,2.54,36,13.04,True,251,60.96,2.39,4.78,116,54.31,5.17,37.93,5.41,2.7,0.0,18.69
00BNFS0001,2001,00BNFS,303,0,0.0,7,2.31,True,198,59.09,6.06,3.03,138,40.58,2.17,29.71,2.26,0.0,21.09,54.14
00BNFS0002,2001,00BNFS,295,0,0.0,6,2.03,True,202,60.4,2.97,5.94,130,62.31,9.23,14.62,0.0,0.0,22.9,42.75
00BNFS0003,2001,00BNFS,254,0,0.0,8,3.15,True,156,32.69,3.21,1.92,143,9.79,66.43,5.59,0.0,0.0,0.0,74.83
00BNFS0004,2001,00BNFS,205,3,1.46,6,2.93,True,146,50.0,2.74,8.22,124,43.55,13.71,16.94,0.0,0.0,22.73,63.78
00BNFS0005,2001,00BNFS,258,0,0.0,7,2.71,True,177,68.36,3.39,3.95,114,62.28,2.63,35.09,2.7,0.0,41.8,45.54
00BNFS0006,2001,00BNFS,284,3,1.06,10,3.52,True,199,53.77,7.54,4.52,128,44.53,21.09,18.75,2.36,0.0,13.33,51.59
00BNFS0007,2001,00BNFS,222,0,0.0,0,0.0,True,155,63.23,9.68,1.94,111,37.84,17.12,20.72,0.0,0.0,12.71,63.3
00BNFS0008,2001,00BNFS,315,3,0.95,6,1.9,True,231,63.2,7.36,1.3,122,67.21,2.46,19.67,2.48,0.0,30.3,40.5
00BNFS0009,2001,00BNFS,235,0,0.0,0,0.0,True,187,54.01,1.6,4.81,138,28.26,55.8,13.77,2.21,2.21,6.77,50.71
00BNFS0010,2001,00BNFS,231,10,4.33,16,6.93,True,146,47.95,6.16,0.0,111,27.93,54.95,10.81,2.65,2.65,15.32,52.54
00BNFS0011,2001,00BNFS,267,6,2.25,15,5.62,True,169,60.95,2.37,0.0,118,52.54,2.54,37.29,0.0,0.0,27.64,47.41
00BNFS0012,2001,00BNFS,301,3,1.0,3,1.0,True,213,58.22,1.41,7.51,138,66.67,10.14,17.39,0.0,0.0,16.67,43.48
00BNFS0013,2001,00BNFS,271,0,0.0,6,2.21,True,184,65.22,4.89,3.8,123,60.98,2.44,24.39,2.44,0.0,30.83,42.86
00BNFS0014,2001,00BNFS,333,6,1.8,12,3.6,True,201,55.72,7.46,0.0,132,46.97,3.03,31.82,5.34,0.0,16.81,57.89
00BNFS0015,2001,00BNFS,318,3,0.94,3,0.94,True,217,59.91,5.53,0.0,127,66.14,5.51,22.83,2.36,0.0,28.57,50.39
00BNFS0016,2001,00BNFS,241,0,0.0,0,0.0,True,146,41.1,2.05,4.11,127,12.6,68.5,16.54,4.84,0.0,0.0,66.67
00BNFS0017,2001,00BNFS,290,0,0.0,3,1.03,True,227,65.64,3.96,4.85,125,70.4,23.2,6.4,5.51,0.0,13.22,48.33
00BNFS0018,2001,00BNFS,267,0,0.0,0,0.0,True,193,61.14,4.66,3.63,125,84.8,7.2,8.0,0.0,0.0,34.68,42.52
00BNFS0019,2001,00BNFS,298,0,0.0,3,1.01,True,216,61.57,5.56,4.63,132,75.0,3.03,21.97,2.27,0.0,24.64,41.18
00BNFS0020,2001,00BNFS,351,0,0.0,3,0.85,True,250,62.4,6.0,3.6,138,96.38,0.0,3.62,0.0,0.0,11.97,35.92
00BNFS0021,2001,00BNFS,259,0,0.0,6,2.32,True,177,50.28,3.95,3.39,119,24.37,57.98,15.13,2.42,0.0,9.3,53.72
00BNFS0022,2001,00BNFS,285,6,2.11,6,2.11,True,215,59.07,5.58,5.12,131,70.23,9.92,16.79,0.0,0.0,17.05,40.6
00BNFS0023,2001,00BNFS,225,0,0.0,0,0.0,True,161,42.24,9.32,0.0,131,12.98,69.47,9.92,2.16,0.0,0.0,77.86
00BNFS0024,2001,00BNFS,229,0,0.0,3,1.31,True,145,55.86,6.21,5.52,132,34.09,50.0,6.06,0.0,0.0,14.19,60.58
00BNFS0025,2001,00BNFS,144,0,0.0,3,2.08,True,111,62.16,15.32,2.7,100,9.0,78.0,6.0,0.0,0.0,5.88,69.09
00BNFS0026,2001,00BNFS,232,3,1.29,0,0.0,True,150,69.33,7.33,2.0,108,44.44,38.89,8.33,2.63,0.0,13.39,43.12
00BNFS0027,2001,00BNFS,333,10,3.0,10,3.0,True,211,63.98,6.16,4.27,127,48.03,16.54,14.96,7.58,2.27,18.25,52.99
00BNFS0028,2001,00BNFS,447,0,0.0,3,0.67,True,231,53.68,3.9,3.9,130,47.69,39.23,8.46,0.0,0.0,10.57,51.52
00BNFS0029,2001,00BNFS,259,0,0.0,3,1.16,True,193,62.18,6.74,7.77,130,58.46,3.85,22.31,2.21,0.0,21.53,53.12
00BNFS0030,2001,00BNFS,270,0,0.0,6,2.22,True,182,62.09,4.95,3.3,124,52.42,15.32,16.13,2.34,2.34,17.04,53.17
00BNFS0031,2001,00BNFS,245,0,0.0,3,1.22,True,185,49.19,6.49,3.24,126,32.54,39.68,24.6,0.0,0.0,27.91,74.8
00BNFS0032,2001,00BNFS,309,5,1.62,6,1.94,True,208,49.52,1.44,4.33,134,30.6,52.99,14.18,2.33,0.0,4.41,53.91
00BNFS0033,2001,00BNFS,343,0,0.0,3,0.87,True,229,66.38,6.55,6.99,140,82.86,4.29,10.71,6.62,2.21,27.48,38.97
00BNFS0034,2001,00BNFS,275,0,0.0,3,1.09,True,173,50.87,5.2,1.73,130,40.0,30.0,12.31,0.0,0.0,11.9,53.85
00BNFS0035,2001,00BNFS,235,0,0.0,0,0.0,True,171,53.22,1.75,3.51,131,37.4,35.88,12.21,2.17,0.0,11.63,65.08
00BNFS0036,2001,00BNFS,308,3,0.97,6,1.95,True,205,56.1,2.93,1.46,138,55.8,10.14,13.77,0.0,0.0,30.53,47.06
00BNFS0037,2001,00BNFS,291,0,0.0,0,0.0,True,194,69.59,1.55,5.67,114,97.37,2.63,0.0,0.0,0.0,5.0,20.69
00BNFS0038,2001,00BNFS,275,0,0.0,0,0.0,True,191,75.39,1.57,2.09,130,83.85,2.31,13.85,0.0,0.0,27.82,33.61
00BNFS0039,2001,00BNFS,273,0,0.0,3,1.1,True,177,53.11,9.6,1.69,121,43.8,19.01,25.62,2.54,0.0,24.17,53.51
00BNFS0040,2001,00BNFS,282,0,0.0,4,1.42,True,194,68.04,3.09,8.25,107,91.59,0.0,8.41,0.0,0.0,11.21,22.22
00BNFS0041,2001,00BNFS,240,6,2.5,3,1.25,True,158,63.92,8.23,2.53,112,41.96,17.86,25.89,5.04,0.0,18.26,53.27
00BNFS0042,2001,00BNFS,236,0,0.0,3,1.27,True,172,74.42,5.23,7.56,100,82.0,6.0,12.0,0.0,0.0,23.08,33.01
00BNFS0043,2001,00BNFS,290,0,0.0,0,0.0,True,195,78.97,4.62,8.72,97,85.57,0.0,14.43,3.16,0.0,24.75,21.43
00BNFS0044,2001,00BNFS,294,0,0.0,0,0.0,True,203,73.4,7.39,3.45,124,55.65,9.68,26.61,2.42,0.0,26.72,37.9
00BNFS0045,2001,00BNFS,268,0,0.0,0,0.0,True,188,65.96,6.38,3.19,115,60.87,13.04,20.87,5.61,2.8,14.85,47.12
00BNFS0046,2001,00BNFS,338,75,22.19,64,18.93,True,207,74.4,2.9,9.18,123,76.42,0.0,19.51,8.66,2.36,31.21,22.39
00BNFT0001,2001,00BNFT,320,0,0.0,6,1.88,True,189,42.86,3.17,5.29,139,10.07,38.85,15.11,4.58,2.29,4.48,60.94
00BNFT0002,2001,00BNFT,350,0,0.0,3,0.86,True,211,55.45,6.16,2.84,134,23.88,67.91,5.97,4.62,0.0,0.0,57.25
00BNFT0003,2001,00BNFT,301,3,1.0,8,2.66,True,195,42.05,6.15,1.54,122,10.66,46.72,10.66,4.48,0.0,0.0,62.7
00BNFT0004,2001,00BNFT,334,3,0.9,6,1.8,True,200,46.5,7.5,1.5,128,12.5,80.47,7.03,4.58,2.29,0.0,61.94
00BNFT0005,2001,00BNFT,314,0,0.0,8,2.55,True,216,56.02,8.8,7.41,155,47.74,22.58,22.58,0.0,0.0,12.16,63.16
00BNFT0006,2001,00BNFT,307,4,1.3,12,3.91,True,217,57.14,6.91,5.53,133,27.07,12.03,33.83,2.22,0.0,15.79,60.29
00BNFT0007,2001,00BNFT,284,3,1.06,3,1.06,True,204,57.35,12.25,7.84,141,43.26,4.96,34.75,0.0,0.0,37.12,62.31
00BNFT0008,2001,00BNFT,268,0,0.0,0,0.0,True,164,52.44,7.32,3.66,102,21.57,75.49,2.94,3.77,0.0,0.0,59.05
00BNFT0009,2001,00BNFT,313,0,0.0,16,5.11,True,221,65.61,4.52,5.43,144,52.78,4.17,30.56,2.11,2.11,29.61,52.11
00BNFT0010,2001,00BNFT,306,0,0.0,56,18.3,True,220,53.64,8.18,5.45,146,40.41,5.48,40.41,8.0,4.0,26.97,64.38
00BNFT0011,2001,00BNFT,238,0,0.0,36,15.13,True,168,45.24,5.36,2.98,123,28.46,33.33,27.64,4.69,0.0,11.03,67.23
00BNFT0012,2001,00BNFT,228,0,0.0,7,3.07,True,166,72.29,1.81,3.61,106,76.42,2.83,9.43,0.0,0.0,5.36,27.18
00BNFT0013,2001,00BNFT,305,0,0.0,18,5.9,True,226,60.18,4.42,5.75,134,64.18,4.48,26.12,2.19,0.0,28.37,42.66
00BNFT0014,2001,00BNFT,318,3,0.94,23,7.23,True,217,56.68,1.38,3.23,134,49.25,18.66,19.4,0.0,0.0,23.77,50.37
00BNFT0015,2001,00BNFT,328,8,2.44,34,10.37,True,227,61.23,8.37,6.61,128,50.0,7.03,29.69,9.02,4.51,17.42,51.2
00BNFT0016,2001,00BNFT,222,0,0.0,7,3.15,True,160,50.62,9.38,1.88,113,17.7,70.8,8.85,2.63,0.0,2.73,64.1
